"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"2013-P","204",1291.30244224106,"Waite, Harrison& Hozeen","Picton","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","1386 Nieuenhoff","1219.4 Jarvis",381.010361659765,1248.01488400977,3.00070586674716,"Atlantic Giant",16,581.086099008478,"medium"
"2014-P","1188",500.538819027929,"Brunelle, Yan","Port Carling","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Early Giant",16,225.242468562568,"light"
"2018-P","1730",49.3241367866695,"Shiraki, Tosiaki","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Casper",16,22.1958615540013,"light"
"2019-P","DMG",1326.72478283008,"Wilton, Nelson","Mill Bay","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1043 Chan","2255 Zaychowsky 2018",414.884127637447,1478.44139411737,0,"Jack O'Lantern",16,597.026152273536,"medium"
"2020-P","1106",319.138482687999,"Del Petriccio, .","Cremnago di Inverigo","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","1137 Salvagni 2019","Auto",294.147181694656,472.546352577824,0,"Howden",16,143.612317209599,"light"
"2020-P","866",641.099744388594,"Reid, Steve","Maryhill","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,298.903196741934,533.949853983834,7.2660040898065,"Early Giant",16,288.494884974867,"light"
"2013-P","1418",139.35104310683,"Hunt, Phil & Jane","St-Antoine","New Brunswick","Canada","Journee de la Citrouille - Edmundston",NA,NA,188.282769086639,152.324498130218,0,"Big Moose",16,62.7079693980733,"light"
"2013-P","296",1045.3450154952,"McLaughlin, Sophie-Anne","Roland","Manitoba","Canada","Roland Pumpkin Fair","1657 Bryson","self",352.586100134298,1151.81019500604,0,"Wolf",16,470.405256972842,"medium"
"2018-P","1612",143.441919862264,"Nieuwenhoff, Susan","Edmundston","New Brunswick","Canada","Journee de la Citrouille - Edmundston",NA,NA,180.147144132131,146.859890099416,0,"Jack O'Lantern",16,64.548863938019,"light"
"2013-P","265",1063.63587485859,"Losier, Giselle",NA,"Quebec","Canada","Huglis Blueberry Ranch","1596 Werner","1382 Bryson",363.557560863422,1103.34355118003,2.03702496073613,"Rouge Vif d’Etampes",16,478.636143686364,"medium"
"2015-P","1045",630.909550201557,"McClure, Roy","Murillo","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","1499.6 Dettweiler","1499.6 Dettweiler",0,0,0,"Spirit",16,283.909297590701,"light"
"2018-P","527",1059.65382366924,"Camparmo, Maurizio","St. Pierre","Manitoba","Canada","Roland Pumpkin Fair","Lukes 2015","H. Banman 2017",381.545660251501,1038.79592879286,0,"Howden",16,476.844220651159,"medium"
"2019-P","276",1275.1382602578,"Mavrou, Theodore","St. Thomas","Ontario","Canada","Port Elgin Pumpkinfest","1855 Matesa","1959 Hunt",382.967867470263,1318.72533923407,2.04326184426562,"Wolf",16,573.812217116008,"medium"
"2015-P","1345",446.626692230132,"Mailey, Bryan",NA,"Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Casper",16,200.982011503559,"light"
"2017-P","1089",525.180352148491,"MacDonald, Mike","Carman","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,285.726770552308,526.981409685568,0,"Big Moose",16,236.331158466821,"light"
"2014-P","1457",294.399492347304,"Perron, Daniel","Canning","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic",NA,NA,0,0,0,"Big Moose",16,132.479771556287,"light"
"2017-P","1234",374.784643804464,"Mclean, Cliff","Cambridge","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Dill's Atlantic",16,168.653089712009,"light"
"2016-P","1641",51.2741353866854,"Charlie-Auger, Chada","Smoky Lake","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Big Moose",16,23.0733609240084,"light"
"2021-P","945",456.20361462754,"Rusenstrom, Mike","Becancour","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Prizewinner",16,205.291626582393,"light"
"2018-P","234",1302.42758223296,"Quatrouilles, Les","Carman","Manitoba","Canada","Roland Pumpkin Fair","1775 Brungard","1877 Kline",412.863200857971,1485.71386660086,0,"Jack O'Lantern",16,586.092412004832,"medium"
"2016-P","366",1100.04824136907,"Power, Pumpkin","Limehouse","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1157 MacKenzie 15","1733 Kline",392.309049965083,1269.70996614257,0,"Atlantic Giant",16,495.021708616081,"medium"
"2020-P","796",605.489874554904,"Oulette, Monique","Ormstown","Quebec","Canada","Potirothon de Gentilly","1756 Tessier",NA,0,0,0,"Howden",16,272.470443549707,"light"
"2017-P","100",1755.73424531594,"Wiggins, Chris","Montague","Prince Edward Island","Canada","The Great Howard Dill Giant Pumpkin Classic","1331.5 Shaw","1975 Wallace",438.280019590056,1756.99899055143,0,"Rouge Vif d’Etampes",16,790.080410392173,"heavy"
"2015-P","EXH",383.654588120774,"Romoli, Siria","Capua","Campania","Italy","Campionato dello Zuccone","1692 McMullen","Self",0,0,0,"Early Giant",16,172.644564654348,"light"
"2018-P","1255",454.159341737764,"Bryson, Jim & Kelsey","St-Zephirin-de-Courval","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Early Giant",16,204.371703781994,"light"
"2015-P","EXH",725.018711929907,"Denis, Raymond","Tiverton","Ontario","Canada","Huglis Blueberry Ranch","1675 TIMM","1719 DALETAS",342.466797314024,846.359983741631,0,"Prizewinner",16,326.258420368458,"light"
"2016-P","577",904.222721837998,"MacKenzie, Bob","Huntsville","Ontario","Canada","Port Elgin Pumpkinfest","2015 Warner","2015 Hunt",0,0,0,"Big Max",16,406.900224827099,"light"
"2015-P","468",1143.11113812517,"luigino, guerra","Capriolo","Lombardy","Italy","Festa della zucca di sale",NA,NA,389.398078499923,1025.07684677026,7.10342990896701,"Jack O'Lantern",16,514.400012156329,"medium"
"2014-P","1502",233.243888105038,"MacDougall, Mike","Simcoe","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","Nieuwenhoff 1386","Cleave 865",199.911977101464,220.2382888925,9.83986857427492,"Big Max",16,104.959749647267,"light"
"2014-P","717",878.551316219155,"Montgomery, Greg","Delhi","Ontario","Canada","Prince Edward County Pumpkinfest","1554 Rose","1756 Lancaster",344.16370617372,833.908325940358,1.9845772578517,"Rouge Vif d’Etampes",16,395.34809229862,"light"
"2014-P","1169",483.507957072406,"Johnson, Ben","Saint-Pierre les becquets","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Big Moose",16,217.578580682583,"light"
"2015-P","1267",449.333872718757,"McLaughlin, Annique","Shawville","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Atlantic Giant",16,202.200242723441,"light"
"2021-P","94",1841.9718513727,"Camparmo, Maurizio","Eganville","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","1501 VanderWielen","1777.5 Werner",432.326322019264,1842.92995590802,0,"Early Giant",16,828.887333117715,"heavy"
"2020-P","180",1518.25620763844,"Mosterd, Hoogendoorn, Nathan","Englehart","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","1699 MacKenzie -20","1597 Hunt/Lyons 2020",395.506897480156,1348.6526801825,12.3832831353721,"Jack O'Lantern",16,683.215293437298,"heavy"
"2018-P","557",1035.16361343011,"Carley, Marg","Fredericton","New Brunswick","Canada","AVGVG Glad Gardens","1337 Butler","self",353.371093977663,967.141676422021,8.71173350304848,"Wolf",16,465.823626043549,"medium"
"2019-P","1352",277.986621779154,"Hanai, Tamekazu","Kuwana, Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Moose",16,125.093979800619,"light"
"2014-P","391",1157.72731945939,"Budde, Bob","Sydney","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1727 Ansems","1813 Northrup",379.009889326007,1099.13815244415,5.90481941093267,"Big Max",16,520.977293756724,"medium"
"2013-P","124",1374.24968686656,"Tessier, David","Davluyvillle","Quebec","Canada","Potirothon de Gentilly","1630 Colbert 2012","1126 Morin 2012",389.456442714887,1241.05274832981,7.16786430130461,"Jack O'Lantern",16,618.412359089952,"medium"
"2018-P","1707",68.0753416531716,"Terwin, Marlene","Eganville","Ontario","Canada","Woodbridge Fair GPC Weigh-off",NA,NA,143.986932484801,67.9714571957606,0,"Connecticut Field",16,30.6339037439272,"light"
"2014-P","669",774.535771119389,"Yakimchuk, Fred","Steam Mill","Nova Scotia","Canada","AVGVG Glad Gardens","1381 Kenneally","2032 Mathison",310.975160933427,780.590911977595,0.996937302715023,"Dill's Atlantic",16,348.541097003725,"light"
"2017-P","739",758.742123877387,"Warner, Jeff","Woodstock","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,306.570816041578,693.864877800402,6.06546711530354,"Wolf",16,341.433955744824,"light"
"2018-P","611",905.012696918498,"Kenneally, Brian","Englehart","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,345.446951346125,1002.98512619887,0,"Howden",16,407.255713613324,"light"
"2013-P","1190",339.615824758969,"Bartel, Evan","St-Francois-du-lac","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Early Giant",16,152.827121141536,"light"
"2015-P","1399",327.752112108879,"Tingley, Daryl","St. Thomas","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","1753 Bryson","Self",234.666832025607,281.861463740896,14.8887723890761,"Casper",16,147.488450448996,"light"
"2017-P","1087",535.64021972431,"Oka, Tadaichi","Ayagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Early Giant",16,241.038098875939,"light"
"2018-P","1296",373.421259222348,"Mallet, Laurent","Murillo","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off",NA,NA,260.215997199793,430.207001110026,0,"Cinderella",16,168.039566650057,"light"
"2018-P","1625",135.717675642587,"Banman, Henry",NA,"Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,164.246393569818,114.331932127704,15.0469290335095,"Champion",16,61.0729540391641,"light"
"2013-P","EXH",935.367596917754,"Jones, Peter",NA,"Ontario","Canada","Huglis Blueberry Ranch","1778.5 Daletas","2009 Wallace",326.940083968398,888.443271185693,7.9304726691989,"Wolf",16,420.91541861299,"light"
"2015-P","179",1349.67795730642,"Wheildon, Conrad","North Vancouver","British Columbia","Canada","Skagit Valley Giant Pumpkin Festival","Carley 1170","Meier 2096",396.319784589809,1268.61024886472,6.87171302364784,"Atlantic Giant",16,607.355080787891,"medium"
"2020-P","1202",254.654950581441,"Ueno, Tuyoshi","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Moose",16,114.594727761649,"light"
"2018-P","417",1246.63388229528,"Ruhl, Max","Athabasca","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Howden",16,560.985247032878,"medium"
"2016-P","971",646.172607352715,"Ferguson, Paul","Guelph Eramosa","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","774 Foresta",NA,309.837017388256,694.464868036183,0,"Wolf",16,290.777673308722,"light"
"2014-P","930",679.921843033415,"Tarcisio, Buffoli","Arezzo","Other","Italy","Festa della zucca di sale",NA,NA,327.386576954033,772.193456440293,0,"Casper",16,305.964829365037,"light"
"2015-P","540",1006.02117084063,"MacNeill, Tammy","North Sydney","Nova Scotia","Canada","AVGVG Glad Gardens","1297 Ansems","1419 Reid",375.097628343894,1108.18327274513,0,"Big Max",16,452.709526878282,"medium"
"2015-P","863",856.804935611809,"Fraser, Frank","MillVille","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Big Max",16,385.562221025314,"light"
"2015-P","547",1008.56795855928,"Raynard, Ryder","Komoka","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1320 Kyle",NA,372.15503073726,1029.77510113822,0,"Howden",16,453.855581351677,"medium"
"2018-P","837",757.868612439407,"Brasted, Bob","Campbell River","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1403 Hoelke",NA,315.383533988703,765.001822699788,1.9394920463307,"Autumn Gold",16,341.040875597733,"light"
"2015-P","1111",536.963119743497,"Guay Yvon, Mantha Louise","Murillo","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","933 Kline","self",268.755199564607,543.931752033042,6.26401624938509,"Howden",16,241.633403884574,"light"
"2017-P","1068",499.349800011416,"Halfiger, Monica","Noth York","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,276.17036163177,545.045774820385,0,"Prizewinner",16,224.707410005137,"light"
"2013-P","691",662.00433079365,"Hunt, Jane & Phil","Mill Creek","Nova Scotia","Canada","AVGVG Glad Gardens","827 Ferguson","993 Ansems",311.456448778287,625.088182624826,10.2239662119694,"Casper",16,297.901948857142,"light"
"2014-P","1104",580.970264660069,"Klages, Gary","Scarborough","Ontario","Canada","Woodbridge Fair GPC Weigh-off","1098 Dettweiler","1657.6 Bryson",0,NA,0,"Connecticut Field",16,261.436619097031,"light"
"2020-P","774",742.120489551482,"Beaudin, Ray","Shawinigan","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Jack O'Lantern",16,333.954220298167,"light"
"2019-P","721",786.504290057758,"McQuay, Kayden","Georgetown","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","863 McCallum","1421 Lyons",0,0,0,"Big Max",16,353.926930525991,"light"
"2020-P","609",841.61994098493,"Bell, Chris","Simcoe","Ontario","Canada","Port Elgin Pumpkinfest","1408 Kline","Self",318.396341203168,777.034489359369,4.12349666966727,"Connecticut Field",16,378.728973443218,"light"
"2013-P","638",717.976870706227,"Municipalite de Lemieux","Strathorne","Nova Scotia","Canada","AVGVG Glad Gardens","1811.5 Graham","1622 Ansems (G.)",315.481842048822,749.311891537955,0,"Cinderella",16,323.089591817802,"light"
"2018-P","864",765.785644599048,"Muis, Ron","Kincardine","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,321.770182264271,816.054923873134,0,"Big Moose",16,344.603540069572,"light"
"2018-P","871",703.212941765034,"Ebbett, Gail","Canning","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Jack O'Lantern",16,316.445823794265,"light"
"2013-P","526",877.00315003032,"Rendell, Jody","MillVille","Nova Scotia","Canada","AVGVG Glad Gardens","1616 Ansems (G.)","1630 Colbert",350.167932413439,803.254131922989,2.0733811358413,"Jack O'Lantern",16,394.651417513644,"light"
"2021-P","999",364.225276248713,"Ondelli, Franco","Terricciola","Tuscany","Italy","Campionato dello Zuccone",NA,NA,236.719302897652,337.299578207725,7.74453121060654,"Atlantic Giant",16,163.901374311921,"light"
"2019-P","1579",154.720179301717,"McFaul, Griffin","Komoka","Ontario","Canada","Woodbridge Fair GPC Weigh-off",NA,NA,0,0,0,"Blue Hubbard",16,69.6240806857725,"light"
"2018-P","1751",22.2545239838008,"Sudo, Yoichi","Higasine","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Wolf",16,10.0145357927104,"light"
"2017-P","768",719.140172853969,"Holke, Ryan","Falmouth","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1447 Tingley",NA,0,0,0,"Jack O'Lantern",16,323.613077784286,"light"
"2013-P","238",1203.99374582547,"Makarchuk, Alex&Andrew","Kakabeka Falls","Ontario","Canada","Prince Edward County Pumpkinfest","1778 Daletas","Self",365.39467795607,1033.31043144696,14.7063337038719,"Dill's Atlantic",16,541.797185621463,"medium"
"2019-P","87",1748.25803041426,"Langridge, Dan",NA,"Quebec","Canada","Port Elgin Pumpkinfest","1911 Urena","Sib",416.986933446619,1678.69032898544,4.06500642569311,"Rouge Vif d’Etampes",16,786.716113686417,"heavy"
"2015-P","1267",477.997560911893,"Wray, Ron & Aaron","St-Roch-de-l'Achigan","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Big Max",16,215.098902410352,"light"
"2014-P","1538",201.314991074564,"High School No 2, Nogyokeiei","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Early Giant",16,90.591745983554,"light"
"2016-P","437",1128.16564715227,"Hart, Gavin","New Minas","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Casper",16,507.67454121852,"medium"
"2016-P","DMG",1568.88227509802,"Marino, Paoloni","Rimini","Emilia-Romagna","Italy","Campionato dello Zuccone","2017 Martin","open",415.199499126304,1381.74795941872,9.46261905670623,"Howden",16,705.997023794107,"heavy"
"2020-P","367",1132.20497652459,"King, Sissy","Eganville","Ontario","Canada","Woodbridge Fair GPC Weigh-off","1984 BARON","1911 URENA",349.43989562744,1097.38325222906,3.95227571290545,"Howden",16,509.492239436064,"medium"
"2017-P","1051",536.765186816005,"Team Maggioni","Capriolo","Lombardy","Italy","Festa della zucca di sale","unknow","unknow",270.600781986127,519.766708698145,1.01927661586404,"Jack O'Lantern",16,241.544334067202,"light"
"2016-P","DMG",243.214083430885,"Ribechini, Alessio","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone",NA,NA,221.983375187482,230.096080983951,1.02046670333534,"Autumn Gold",16,109.446337543898,"light"
"2018-P","1536",209.267577815408,"Cleaview, Acres","Fredericton","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.","1532 Mallet","self",202.351333531339,192.518668331568,0.998293887593182,"Howden",16,94.1704100169337,"light"
"2020-P","858",556.447984306664,"Butler, John","Morris","Manitoba","Canada","Roland Pumpkin Fair","2035 Haist","2269 Haist",295.920052044839,605.472080113419,0,"Spirit",16,250.401592937999,"light"
"2015-P","986",648.823570016063,"MacNeil, Lois","Goodsoil","Saskatchewan","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Connecticut Field",16,291.970606507228,"light"
"2019-P","1314",289.264425596957,"Marin, Courant","Cheltenham","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","1624 Johnson",NA,218.615723977331,263.698881588035,5.79287721559656,"Prizewinner",16,130.168991518631,"light"
"2018-P","611",992.518301343187,"Ansems, Marilyn","Blenheim","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,357.406836547141,1094.44471649777,0,"Howden",16,446.633235604434,"light"
"2013-P","409",968.582930647393,"LeBlanc, Iroi","HANOVER","Ontario","Canada","Woodbridge Fair GPC Weigh-off","1140 Finders","1382 Bryson",368.153001273843,1007.95201809538,0,"Early Giant",16,435.862318791327,"light"
"2015-P","849",795.162950684398,"GROTEN, LARRY","Steam Mill","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1253 Kline","1389 Northrup",0,0,0,"Wolf",16,357.823327807979,"light"
"2020-P","1329",74.4117463473066,"Nakashima, Massao","Takamatu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Casper",16,33.485285856288,"light"
"2020-P","1160",275.626556949596,"Desautels, Jose Pierre","North Alton","Nova Scotia","Canada","Annapolis Valley Giant Vegetable Growers","G.Ansems 1326","G. Ansems 1326",0,0,0,"Dill's Atlantic",16,124.031950627318,"light"
"2021-P","335",1319.35569866224,"Daigle, Zelika","Saanich","British Columbia","Canada","BC Giant Pumpkin Weigh-off","2008 Neptune 2014","Self",390.546760972958,1304.27247979715,0,"Big Moose",16,593.71006439801,"medium"
